table,mod,status,key,changed_fields,vanilla_row,mod_row
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 100, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 70, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_QUALITY_REGION"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_QUALITY_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 20, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_QUALITY_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_VARIETY_REGION"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_VARIETY_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_HIGH_VARIETY_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 60, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_LOCAL_REGION"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_LOCAL_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 20, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RECRUIT_WITH_MAIN_ARMY_IN_LOCAL_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 60, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_TARGET_ABANDONED_REGIONS_WITH_LOW_HP_FORCES"", null]",,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_TARGET_ABANDONED_REGIONS_WITH_LOW_HP_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": -50, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_DAMAGED_ARMIES"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_DAMAGED_ARMIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_DAMAGED_ARMIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 70, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_TO_CAPITOL_WHEN_TRESPASS_WARNED"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_TO_CAPITOL_WHEN_TRESPASS_WARNED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 15, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_WITHDRAW_TO_CAPITOL_WHEN_TRESPASS_WARNED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 30, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 0.80000001, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 25, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_ALLIED_HUMAN_TERRITORY"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_ALLIED_HUMAN_TERRITORY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_ALLIED_HUMAN_TERRITORY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_TERRITORY"", ""time_horizon_4""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_TERRITORY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": ""time_horizon_4""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_RECENTLY_CAPTURED_TERRITORY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 25, ""variable_group"": ""time_horizon_4""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_ENEMY_MAIN_THREAT"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_ENEMY_MAIN_THREAT"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_ENEMY_MAIN_THREAT"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_MAIN_THREAT"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_MAIN_THREAT"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_REGIONS_NEIGHBOURING_MAIN_THREAT"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 50, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_ALLIED_HUMAN_REGION"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_ALLIED_HUMAN_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 3, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_ALLIED_HUMAN_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 6, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_HUMAN_FORCES_NEAR_RECENTLY_LOST_ALLIED_REGION"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_HUMAN_FORCES_NEAR_RECENTLY_LOST_ALLIED_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 0, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_HUMAN_FORCES_NEAR_RECENTLY_LOST_ALLIED_REGION"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 6, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 94, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 94, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""timed_priority_boost_quick""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 6, ""variable_group"": ""timed_priority_boost_quick""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": ""timed_priority_boost_quick""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_PORT_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_PORT_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 0, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_PORT_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 6, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 92, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ABANDONED"", ""timed_priority_boost_quick""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": ""timed_priority_boost_quick""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": ""timed_priority_boost_quick""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ENEMY"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 0, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_PROVINCES_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 92, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""timed_priority_boost_quick""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": ""timed_priority_boost_quick""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": ""timed_priority_boost_quick""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_PROVINCES_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 92, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_RECENTLY_SACKED_SETTLEMENTS"", ""time_horizon_4""]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_RECENTLY_SACKED_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": -5, ""variable_group"": ""time_horizon_4""}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""timed_priority_boost_quick""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 2, ""variable_group"": ""timed_priority_boost_quick""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ABANDONED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": ""timed_priority_boost_quick""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 3, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_REGIONS_NEIGHBOURNIG_OWN_REGIONS_ENEMY"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_UNDER_SIEGE_BY_NON_ALLIES"", null]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_UNDER_SIEGE_BY_NON_ALLIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": -5, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_AGENTS_WITH_TAGGED_AGENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_AGENTS_WITH_TAGGED_AGENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_AGENTS_WITH_TAGGED_AGENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_FORCES_WITH_TAGGED_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_FORCES_WITH_TAGGED_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_TAGGING_FACTION_FORCES_WITH_TAGGED_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_UNSUITABLE_CLIMATE_REGIONS"", null]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNSUITABLE_CLIMATE_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": -1, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_BUILD_UP_NAVIES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_BUILD_UP_NAVIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_BUILD_UP_NAVIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 80, ""variable_group"": null}"
